slot_va	rva	target_va	is_pdata_start	target_owner
0x140f96afc	0x5006	0x140005006	no	0x1400019d0..0x14001bde5
0x140f96b00	0x7d807c	0x1407d807c	yes	0x1407d807c..0x1407d8099
0x140f96b08	0x20601	0x140020601	no	0x14001bdf0..0x14002a6e2
0x140f96b10	0x21519	0x140021519	no	0x14001bdf0..0x14002a6e2
0x140f96b18	0x7d807c	0x1407d807c	yes	0x1407d807c..0x1407d8099
0x140f96b20	0x61801	0x140061801	no	0x14005d9b0..0x140071526
0x140f96b24	0x76418	0x140076418	no	0x140071910..0x1400f6e74
0x140f96b28	0x63418	0x140063418	no	0x14005d9b0..0x140071526
0x140f96b30	0x60f01	0x140060f01	no	0x14005d9b0..0x140071526
0x140f96b34	0x7640f	0x14007640f	no	0x140071910..0x1400f6e74
0x140f96b38	0x6340f	0x14006340f	no	0x14005d9b0..0x140071526
0x140f96b40	0x20e01	0x140020e01	no	0x14001bdf0..0x14002a6e2
0x140f96b48	0x20521	0x140020521	no	0x14001bdf0..0x14002a6e2
0x140f96b4c	0xe7405	0x1400e7405	no	0x140071910..0x1400f6e74
0x140f96b50	0x795720	0x140795720	yes	0x140795720..0x140795744
0x140f96b54	0x795744	0x140795744	yes	0x140795744..0x1407957e7
0x140f96b60	0x795720	0x140795720	yes	0x140795720..0x140795744
0x140f96b64	0x795744	0x140795744	yes	0x140795744..0x1407957e7
0x140f96b6c	0xc1e01	0x1400c1e01	no	0x140071910..0x1400f6e74
0x140f96b70	0xd741e	0x1400d741e	no	0x140071910..0x1400f6e74
0x140f96b74	0xc641e	0x1400c641e	no	0x140071910..0x1400f6e74
0x140f96b78	0xb541e	0x1400b541e	no	0x140071910..0x1400f6e74
0x140f96b7c	0xa341e	0x1400a341e	no	0x140071910..0x1400f6e74
0x140f96b88	0x92419	0x140092419	no	0x140071910..0x1400f6e74
0x140f96b8c	0x120112	0x140120112	no	0x1400f6eb0..0x1401934a2
0x140f96b9c	0x3002	0x140003002	no	0x1400019d0..0x14001bde5
0x140f96ba0	0x7d807c	0x1407d807c	yes	0x1407d807c..0x1407d8099
0x140f96ba8	0xb3319	0x1400b3319	no	0x140071910..0x1400f6e74
0x140f96bac	0x243425	0x140243425	no	NO-FUNCTION
0x140f96bb0	0x1a0125	0x1401a0125	no	0x140197d50..0x1401a7b91
0x140f96bc0	0x500f	0x14000500f	no	0x1400019d0..0x14001bde5
0x140f96bc4	0x7d80f8	0x1407d80f8	yes	0x1407d80f8..0x1407d8177
0x140f96be0	0x7ac130	0x1407ac130	yes	0x1407ac130..0x1407ac18e
0x140f96bec	0x7ac130	0x1407ac130	yes	0x1407ac130..0x1407ac18e
0x140f96c34	0x51e19	0x140051e19	no	0x14004cf60..0x14005d9a9
0x140f96c38	0x240110	0x140240110	no	NO-FUNCTION
0x140f96c40	0x5002	0x140005002	no	0x1400019d0..0x14001bde5
0x140f96c44	0x7d807c	0x1407d807c	yes	0x1407d807c..0x1407d8099
0x140f96c4c	0x41221	0x140041221	no	0x14002a6f0..0x1400431ac
0x140f96c50	0x2ae412	0x1402ae412	no	NO-FUNCTION
0x140f96c54	0x296408	0x140296408	no	NO-FUNCTION
0x140f96c58	0x7961b0	0x1407961b0	yes	0x1407961b0..0x1407961e8
0x140f96c5c	0x7961e8	0x1407961e8	yes	0x1407961e8..0x1407963ab
0x140f96c68	0x7961b0	0x1407961b0	yes	0x1407961b0..0x1407961e8
0x140f96c6c	0x7961e8	0x1407961e8	yes	0x1407961e8..0x1407963ab
0x140f96c74	0x61e19	0x140061e19	no	0x14005d9b0..0x140071526
0x140f96c78	0x13540f	0x14013540f	no	0x1400f6eb0..0x1401934a2
0x140f96c7c	0x12340f	0x14012340f	no	0x1400f6eb0..0x1401934a2
0x140f96c84	0x7d807c	0x1407d807c	yes	0x1407d807c..0x1407d8099
0x140f96c8c	0x20821	0x140020821	no	0x14001bdf0..0x14002a6e2
0x140f96c90	0x116408	0x140116408	no	0x1400f6eb0..0x1401934a2
0x140f96c94	0x7963d0	0x1407963d0	yes	0x1407963d0..0x1407963ee
0x140f96c98	0x7963ee	0x1407963ee	yes	0x1407963ee..0x1407964f3
0x140f96ca4	0x7963d0	0x1407963d0	yes	0x1407963d0..0x1407963ee
0x140f96ca8	0x7963ee	0x1407963ee	yes	0x1407963ee..0x1407964f3
0x140f96cb0	0x61e19	0x140061e19	no	0x14005d9b0..0x140071526
0x140f96cb4	0xc640f	0x1400c640f	no	0x140071910..0x1400f6e74
0x140f96cb8	0xb340f	0x1400b340f	no	0x140071910..0x1400f6e74
0x140f96cc0	0x7d807c	0x1407d807c	yes	0x1407d807c..0x1407d8099
0x140f96cc8	0x92e19	0x140092e19	no	0x140071910..0x1400f6e74
0x140f96ccc	0x69641d	0x14069641d	no	0x140680980..0x14069e996
0x140f96cd0	0x68341d	0x14068341d	no	0x140680980..0x14069e996
0x140f96cd4	0x62011d	0x14062011d	no	0x140619940..0x140643adc
0x140f96cdc	0x500b	0x14000500b	no	0x1400019d0..0x14001bde5
0x140f96ce0	0x7d80f8	0x1407d80f8	yes	0x1407d80f8..0x1407d8177
0x140f96cfc	0x7ac130	0x1407ac130	yes	0x1407ac130..0x1407ac18e
0x140f96d10	0x7b4278	0x1407b4278	yes	0x1407b4278..0x1407b4282
0x140f96d1c	0x7ac130	0x1407ac130	yes	0x1407ac130..0x1407ac18e
0x140f96d28	0x7b4278	0x1407b4278	yes	0x1407b4278..0x1407b4282
0x140f96d50	0x6c518	0x14006c518	no	0x14005d9b0..0x140071526
0x140f96d54	0xf3819	0x1400f3819	no	0x140071910..0x1400f6e74
0x140f96d58	0x18682a	0x14018682a	no	0x1400f6eb0..0x1401934a2
0x140f96d5c	0x3b7426	0x1403b7426	no	0x1403b3d30..0x1403c42ac
0x140f96d60	0x3a6426	0x1403a6426	no	0x140384a80..0x1403a85db
0x140f96d64	0x393426	0x140393426	no	0x140384a80..0x1403a85db
0x140f96d68	0x320126	0x140320126	no	NO-FUNCTION
0x140f96d74	0x5010	0x140005010	no	0x1400019d0..0x14001bde5
0x140f96d78	0x7d807c	0x1407d807c	yes	0x1407d807c..0x1407d8099
0x140f96d80	0x42819	0x140042819	no	0x14002a6f0..0x1400431ac
0x140f96d84	0x29011a	0x14029011a	no	NO-FUNCTION
0x140f96d8c	0x7d807c	0x1407d807c	yes	0x1407d807c..0x1407d8099
0x140f96d94	0xc3321	0x1400c3321	no	0x140071910..0x1400f6e74
0x140f96d98	0x24f433	0x14024f433	no	NO-FUNCTION
0x140f96d9c	0x25d42f	0x14025d42f	no	NO-FUNCTION
0x140f96da0	0x26c422	0x14026c422	no	NO-FUNCTION
0x140f96da4	0x27741a	0x14027741a	no	NO-FUNCTION
0x140f96da8	0x28640b	0x14028640b	no	NO-FUNCTION
0x140f96dac	0x2e3404	0x1402e3404	no	NO-FUNCTION
0x140f96db0	0x797d90	0x140797d90	yes	0x140797d90..0x140797dc3
0x140f96db4	0x797dc3	0x140797dc3	yes	0x140797dc3..0x14079875b
0x140f96dc0	0x797d90	0x140797d90	yes	0x140797d90..0x140797dc3
0x140f96dc4	0x797dc3	0x140797dc3	yes	0x140797dc3..0x14079875b
0x140f96dcc	0xa2619	0x1400a2619	no	0x140071910..0x1400f6e74
0x140f96dd0	0x150114	0x140150114	no	0x1400f6eb0..0x1401934a2
0x140f96de4	0x7d807c	0x1407d807c	yes	0x1407d807c..0x1407d8099
0x140f96dec	0xd3119	0x1400d3119	no	0x140071910..0x1400f6e74
0x140f96df0	0x2c641f	0x1402c641f	no	NO-FUNCTION
0x140f96df4	0x2b541f	0x1402b541f	no	NO-FUNCTION
0x140f96df8	0x2a341f	0x1402a341f	no	NO-FUNCTION
0x140f96dfc	0x24011f	0x14024011f	no	NO-FUNCTION
0x140f96e08	0x7010	0x140007010	no	0x1400019d0..0x14001bde5
0x140f96e0c	0x7d80f8	0x1407d80f8	yes	0x1407d80f8..0x1407d8177
0x140f96e28	0x82819	0x140082819	no	0x140071910..0x1400f6e74
0x140f96e2c	0x15741a	0x14015741a	no	0x1400f6eb0..0x1401934a2
0x140f96e30	0x14641a	0x14014641a	no	0x1400f6eb0..0x1401934a2
0x140f96e34	0x13341a	0x14013341a	no	0x1400f6eb0..0x1401934a2
0x140f96e3c	0x7d80f8	0x1407d80f8	yes	0x1407d80f8..0x1407d8177
0x140f96e58	0x7b4278	0x1407b4278	yes	0x1407b4278..0x1407b4282
0x140f96e68	0x7ac130	0x1407ac130	yes	0x1407ac130..0x1407ac18e
0x140f96e7c	0x60f11	0x140060f11	no	0x14005d9b0..0x140071526
0x140f96e80	0x7640f	0x14007640f	no	0x140071910..0x1400f6e74
0x140f96e84	0x6340f	0x14006340f	no	0x14005d9b0..0x140071526
0x140f96e8c	0x7b3fa8	0x1407b3fa8	yes	0x1407b3fa8..0x1407b4067
0x140f96ea4	0xa2319	0x1400a2319	no	0x140071910..0x1400f6e74
0x140f96ea8	0x183414	0x140183414	no	0x1400f6eb0..0x1401934a2
0x140f96ebc	0x7d80f8	0x1407d80f8	yes	0x1407d80f8..0x1407d8177
0x140f96ee4	0x7b4278	0x1407b4278	yes	0x1407b4278..0x1407b4282
0x140f96eec	0x45102	0x140045102	no	0x1400431b0..0x1400487c1
0x140f96ef8	0x11319	0x140011319	no	0x1400019d0..0x14001bde5
0x140f96efc	0xc204	0x14000c204	no	0x1400019d0..0x14001bde5
0x140f96f00	0x7d807c	0x1407d807c	yes	0x1407d807c..0x1407d8099
0x140f96f08	0xb2a19	0x1400b2a19	no	0x140071910..0x1400f6e74
0x140f96f0c	0x34341c	0x14034341c	no	NO-FUNCTION
0x140f96f10	0x2a011c	0x1402a011c	no	NO-FUNCTION
0x140f96f20	0x5006	0x140005006	no	0x1400019d0..0x14001bde5
0x140f96f24	0x7d80f8	0x1407d80f8	yes	0x1407d80f8..0x1407d8177
0x140f96f48	0x7ac130	0x1407ac130	yes	0x1407ac130..0x1407ac18e
0x140f96f74	0xd3f19	0x1400d3f19	no	0x140071910..0x1400f6e74
0x140f96f90	0x5015	0x140005015	no	0x1400019d0..0x14001bde5
0x140f96f94	0x7d80f8	0x1407d80f8	yes	0x1407d80f8..0x1407d8177
0x140f96f9c	0x10a2	0x1400010a2	no	0x1400010a0..0x1400010b6
0x140f96fb0	0x7ac130	0x1407ac130	yes	0x1407ac130..0x1407ac18e
0x140f96fc4	0x7b4278	0x1407b4278	yes	0x1407b4278..0x1407b4282
0x140f96fe0	0x7b4278	0x1407b4278	yes	0x1407b4278..0x1407b4282
0x140f96ffc	0x7b4278	0x1407b4278	yes	0x1407b4278..0x1407b4282
0x140f9703c	0x72219	0x140072219	no	0x140071910..0x1400f6e74
0x140f97040	0x303414	0x140303414	no	NO-FUNCTION
0x140f97044	0x2a0114	0x1402a0114	no	NO-FUNCTION
0x140f9704c	0x5006	0x140005006	no	0x1400019d0..0x14001bde5
0x140f97050	0x7d80f8	0x1407d80f8	yes	0x1407d80f8..0x1407d8177
0x140f9707c	0x7aaa60	0x1407aaa60	yes	0x1407aaa60..0x1407aaabd
0x140f97090	0xb2e19	0x1400b2e19	no	0x140071910..0x1400f6e74
0x140f97094	0x297420	0x140297420	no	NO-FUNCTION
0x140f97098	0x286420	0x140286420	no	NO-FUNCTION
0x140f9709c	0x273420	0x140273420	no	NO-FUNCTION
0x140f970a0	0x220120	0x140220120	no	NO-FUNCTION
0x140f970a8	0x5010	0x140005010	no	0x1400019d0..0x14001bde5
0x140f970ac	0x7d80f8	0x1407d80f8	yes	0x1407d80f8..0x1407d8177
0x140f970d4	0x71d04	0x140071d04	no	0x140071910..0x1400f6e74
0x140f970d8	0xc1c11	0x1400c1c11	no	0x140071910..0x1400f6e74
0x140f970dc	0x13641c	0x14013641c	no	0x1400f6eb0..0x1401934a2
0x140f970e0	0x12541c	0x14012541c	no	0x1400f6eb0..0x1401934a2
0x140f970e4	0x11341c	0x14011341c	no	0x1400f6eb0..0x1401934a2
0x140f970f4	0x7b3fa8	0x1407b3fa8	yes	0x1407b3fa8..0x1407b4067
0x140f9710c	0x2f106	0x14002f106	no	0x14002a6f0..0x1400431ac
0x140f97114	0xb2e19	0x1400b2e19	no	0x140071910..0x1400f6e74
0x140f97118	0x1d7420	0x1401d7420	no	NO-FUNCTION
0x140f9711c	0x1c6420	0x1401c6420	no	NO-FUNCTION
0x140f97120	0x1b3420	0x1401b3420	no	NO-FUNCTION
0x140f97124	0x160120	0x140160120	no	0x1400f6eb0..0x1401934a2
0x140f9712c	0x5010	0x140005010	no	0x1400019d0..0x14001bde5
0x140f97130	0x7d80f8	0x1407d80f8	yes	0x1407d80f8..0x1407d8177
0x140f9714c	0x7abe60	0x1407abe60	yes	0x1407abe60..0x1407abec1
0x140f97158	0x7abe60	0x1407abe60	yes	0x1407abe60..0x1407abec1
0x140f97164	0x23904	0x140023904	no	0x14001bdf0..0x14002a6e2
0x140f97168	0x61801	0x140061801	no	0x14005d9b0..0x140071526
0x140f9716c	0xe6418	0x1400e6418	no	0x140071910..0x1400f6e74
0x140f97170	0xd3418	0x1400d3418	no	0x140071910..0x1400f6e74
0x140f97178	0x92719	0x140092719	no	0x140071910..0x1400f6e74
0x140f9717c	0x2f5415	0x1402f5415	no	NO-FUNCTION
0x140f97180	0x2e3415	0x1402e3415	no	NO-FUNCTION
0x140f97184	0x280115	0x140280115	no	NO-FUNCTION
0x140f9718c	0x600b	0x14000600b	no	0x1400019d0..0x14001bde5
0x140f97190	0x7d80f8	0x1407d80f8	yes	0x1407d80f8..0x1407d8177
0x140f971ac	0x61d19	0x140061d19	no	0x14005d9b0..0x140071526
0x140f971bc	0x7d80f8	0x1407d80f8	yes	0x1407d80f8..0x1407d8177
0x140f971ec	0x81401	0x140081401	no	0x140071910..0x1400f6e74
0x140f971f0	0x86414	0x140086414	no	0x140071910..0x1400f6e74
0x140f971f4	0x75414	0x140075414	no	0x140071910..0x1400f6e74
0x140f971f8	0x63414	0x140063414	no	0x14005d9b0..0x140071526
0x140f97200	0xc3019	0x1400c3019	no	0x140071910..0x1400f6e74
0x140f97204	0x197422	0x140197422	no	0x1401934b0..0x140197542
0x140f97208	0x186422	0x140186422	no	0x1400f6eb0..0x1401934a2
0x140f9720c	0x173422	0x140173422	no	0x1400f6eb0..0x1401934a2
0x140f9721c	0x7d80f8	0x1407d80f8	yes	0x1407d80f8..0x1407d8177
0x140f97238	0x7abe60	0x1407abe60	yes	0x1407abe60..0x1407abec1
0x140f97254	0xd3819	0x1400d3819	no	0x140071910..0x1400f6e74
0x140f97270	0x5010	0x140005010	no	0x1400019d0..0x14001bde5
0x140f97274	0x7d80f8	0x1407d80f8	yes	0x1407d80f8..0x1407d8177
0x140f9729c	0x7abe60	0x1407abe60	yes	0x1407abe60..0x1407abec1
0x140f972a8	0x7abe60	0x1407abe60	yes	0x1407abe60..0x1407abec1
0x140f972f0	0xa2c19	0x1400a2c19	no	0x140071910..0x1400f6e74
0x140f972f4	0x16741e	0x14016741e	no	0x1400f6eb0..0x1401934a2
0x140f972f8	0x15641e	0x14015641e	no	0x1400f6eb0..0x1401934a2
0x140f972fc	0x14341e	0x14014341e	no	0x1400f6eb0..0x1401934a2
0x140f97308	0x7d80f8	0x1407d80f8	yes	0x1407d80f8..0x1407d8177
0x140f97324	0x7d9530	0x1407d9530	yes	0x1407d9530..0x1407d9556
0x140f97340	0x9808	0x140009808	no	0x1400019d0..0x14001bde5
0x140f97344	0x11319	0x140011319	no	0x1400019d0..0x14001bde5
0x140f97348	0x8204	0x140008204	no	0x1400019d0..0x14001bde5
0x140f9734c	0x7d807c	0x1407d807c	yes	0x1407d807c..0x1407d8099
0x140f97354	0xd3219	0x1400d3219	no	0x140071910..0x1400f6e74
0x140f97358	0x207424	0x140207424	no	NO-FUNCTION
0x140f9735c	0x1f6424	0x1401f6424	no	NO-FUNCTION
0x140f97360	0x1e3424	0x1401e3424	no	NO-FUNCTION
0x140f97364	0x180124	0x140180124	no	0x1400f6eb0..0x1401934a2
0x140f97370	0x5010	0x140005010	no	0x1400019d0..0x14001bde5
0x140f97374	0x7d80f8	0x1407d80f8	yes	0x1407d80f8..0x1407d8177
0x140f97390	0x7d9590	0x1407d9590	yes	0x1407d9590..0x1407d95b9
0x140f97394	0x7c106	0x14007c106	no	0x140071910..0x1400f6e74
0x140f973a0	0x40a11	0x140040a11	no	0x14002a6f0..0x1400431ac
0x140f973a4	0xe340a	0x1400e340a	no	0x140071910..0x1400f6e74
0x140f973ac	0x7b3fa8	0x1407b3fa8	yes	0x1407b3fa8..0x1407b4067
0x140f973d4	0x21519	0x140021519	no	0x14001bdf0..0x14002a6e2
0x140f973dc	0x7d80f8	0x1407d80f8	yes	0x1407d80f8..0x1407d8177
0x140f973fc	0x9e02	0x140009e02	no	0x1400019d0..0x14001bde5
0x140f97400	0xb2a19	0x1400b2a19	no	0x140071910..0x1400f6e74
0x140f97404	0x1c341c	0x1401c341c	no	NO-FUNCTION
0x140f97408	0x12011c	0x14012011c	no	0x1400f6eb0..0x1401934a2
0x140f97418	0x5006	0x140005006	no	0x1400019d0..0x14001bde5
0x140f9741c	0x7d80f8	0x1407d80f8	yes	0x1407d80f8..0x1407d8177
0x140f97444	0x7b4278	0x1407b4278	yes	0x1407b4278..0x1407b4282
0x140f97478	0xd3819	0x1400d3819	no	0x140071910..0x1400f6e74
0x140f97494	0x5010	0x140005010	no	0x1400019d0..0x14001bde5
0x140f97498	0x7d80f8	0x1407d80f8	yes	0x1407d80f8..0x1407d8177
0x140f974b4	0x7abe60	0x1407abe60	yes	0x1407abe60..0x1407abec1
0x140f974c0	0x7abe60	0x1407abe60	yes	0x1407abe60..0x1407abec1
0x140f974d8	0x25510	0x140025510	no	0x14001bdf0..0x14002a6e2
0x140f974ec	0x87c00	0x140087c00	no	0x140071910..0x1400f6e74
0x140f974f0	0x92e19	0x140092e19	no	0x140071910..0x1400f6e74
0x140f974f4	0x56641d	0x14056641d	no	NO-FUNCTION
0x140f974f8	0x55341d	0x14055341d	no	NO-FUNCTION
0x140f974fc	0x50011d	0x14050011d	no	NO-FUNCTION
0x140f97504	0x500b	0x14000500b	no	0x1400019d0..0x14001bde5
0x140f97508	0x7d80f8	0x1407d80f8	yes	0x1407d80f8..0x1407d8177
0x140f97524	0x7abe60	0x1407abe60	yes	0x1407abe60..0x1407abec1
0x140f9753c	0xb2e19	0x1400b2e19	no	0x140071910..0x1400f6e74
0x140f97540	0x2f7420	0x1402f7420	no	NO-FUNCTION
0x140f97544	0x2e6420	0x1402e6420	no	NO-FUNCTION
0x140f97548	0x2d3420	0x1402d3420	no	NO-FUNCTION
0x140f9754c	0x280120	0x140280120	no	NO-FUNCTION
0x140f97554	0x5010	0x140005010	no	0x1400019d0..0x14001bde5
0x140f97558	0x7d80f8	0x1407d80f8	yes	0x1407d80f8..0x1407d8177
0x140f975ac	0x7abe60	0x1407abe60	yes	0x1407abe60..0x1407abec1
0x140f975b8	0x7abe60	0x1407abe60	yes	0x1407abe60..0x1407abec1
0x140f975bc	0x6c42a0	0x1406c42a0	no	0x14069eaa0..0x1406cd1a2
0x140f9760c	0x51f19	0x140051f19	no	0x14004cf60..0x14005d9a9
0x140f97618	0x7006	0x140007006	no	0x1400019d0..0x14001bde5
0x140f9761c	0x7d807c	0x1407d807c	yes	0x1407d807c..0x1407d8099
0x140f97624	0x31b19	0x140031b19	no	0x14002a6f0..0x1400431ac
0x140f97628	0x2c0109	0x1402c0109	no	NO-FUNCTION
0x140f9762c	0x3002	0x140003002	no	0x1400019d0..0x14001bde5
0x140f97630	0x7d80f8	0x1407d80f8	yes	0x1407d80f8..0x1407d8177
0x140f9764c	0x7ac130	0x1407ac130	yes	0x1407ac130..0x1407ac18e
0x140f9765c	0xc2d19	0x1400c2d19	no	0x140071910..0x1400f6e74
0x140f97660	0x16741f	0x14016741f	no	0x1400f6eb0..0x1401934a2
0x140f97664	0x15641f	0x14015641f	no	0x1400f6eb0..0x1401934a2
0x140f97668	0x14341f	0x14014341f	no	0x1400f6eb0..0x1401934a2
0x140f97678	0x7d80f8	0x1407d80f8	yes	0x1407d80f8..0x1407d8177
0x140f97694	0x7ac130	0x1407ac130	yes	0x1407ac130..0x1407ac18e
0x140f9769c	0x1705	0x140001705	no	0x1400016f0..0x14000170a
0x140f976a0	0xb3219	0x1400b3219	no	0x140071910..0x1400f6e74
0x140f976b8	0x500b	0x14000500b	no	0x1400019d0..0x14001bde5
0x140f976bc	0x7d80f8	0x1407d80f8	yes	0x1407d80f8..0x1407d8177
0x140f976d8	0x7abe60	0x1407abe60	yes	0x1407abe60..0x1407abec1
0x140f976e4	0x59d0a	0x140059d0a	no	0x14004cf60..0x14005d9a9
0x140f976f0	0x4e504	0x14004e504	no	0x14004cf60..0x14005d9a9
0x140f976f4	0x52019	0x140052019	no	0x14004cf60..0x14005d9a9
0x140f976f8	0x203412	0x140203412	no	NO-FUNCTION
0x140f976fc	0x1e0112	0x1401e0112	no	NO-FUNCTION
0x140f97700	0x5006	0x140005006	no	0x1400019d0..0x14001bde5
0x140f97704	0x7d80f8	0x1407d80f8	yes	0x1407d80f8..0x1407d8177
0x140f97720	0x7abe60	0x1407abe60	yes	0x1407abe60..0x1407abec1
0x140f9772c	0x7abe60	0x1407abe60	yes	0x1407abe60..0x1407abec1
0x140f9774c	0x4c90c	0x14004c90c	no	0x1400487d0..0x14004cec6
0x140f97754	0x72519	0x140072519	no	0x140071910..0x1400f6e74
0x140f97758	0x1d7417	0x1401d7417	no	NO-FUNCTION
0x140f9775c	0x1c3417	0x1401c3417	no	NO-FUNCTION
0x140f97760	0x1a0117	0x1401a0117	no	0x140197d50..0x1401a7b91
0x140f97764	0x500b	0x14000500b	no	0x1400019d0..0x14001bde5
0x140f97768	0x7d80f8	0x1407d80f8	yes	0x1407d80f8..0x1407d8177
0x140f97784	0x7abe60	0x1407abe60	yes	0x1407abe60..0x1407abec1
0x140f97790	0x7abe60	0x1407abe60	yes	0x1407abe60..0x1407abec1
0x140f977b0	0x92a19	0x140092a19	no	0x140071910..0x1400f6e74
0x140f977b4	0x22741c	0x14022741c	no	NO-FUNCTION
0x140f977b8	0x21641c	0x14021641c	no	NO-FUNCTION
0x140f977bc	0x20341c	0x14020341c	no	NO-FUNCTION
0x140f977c0	0x1e011c	0x1401e011c	no	NO-FUNCTION
0x140f977c4	0x5010	0x140005010	no	0x1400019d0..0x14001bde5
0x140f977c8	0x7d80f8	0x1407d80f8	yes	0x1407d80f8..0x1407d8177
0x140f977e4	0x7abe60	0x1407abe60	yes	0x1407abe60..0x1407abec1
0x140f977f0	0x7abe60	0x1407abe60	yes	0x1407abe60..0x1407abec1
0x140f97830	0x31b19	0x140031b19	no	0x14002a6f0..0x1400431ac
0x140f97834	0x260109	0x140260109	no	NO-FUNCTION
0x140f97838	0x3002	0x140003002	no	0x1400019d0..0x14001bde5
0x140f9783c	0x7d807c	0x1407d807c	yes	0x1407d807c..0x1407d8099
0x140f97844	0x52619	0x140052619	no	0x14004cf60..0x14005d9a9
0x140f97848	0x773415	0x140773415	no	0x140770330..0x140783d53
0x140f9784c	0x740115	0x140740115	no	0x1407206a0..0x14075b438
0x140f97850	0x5006	0x140005006	no	0x1400019d0..0x14001bde5
0x140f97854	0x7d807c	0x1407d807c	yes	0x1407d807c..0x1407d8099
0x140f9785c	0x20821	0x140020821	no	0x14001bdf0..0x14002a6e2
0x140f97860	0x767408	0x140767408	no	0x1407668d0..0x14076831b
0x140f97864	0x7a3080	0x1407a3080	yes	0x1407a3080..0x1407a3323
0x140f97868	0x7a3323	0x1407a3323	yes	0x1407a3323..0x1407a341d
0x140f97874	0x7a3080	0x1407a3080	yes	0x1407a3080..0x1407a3323
0x140f97878	0x7a3323	0x1407a3323	yes	0x1407a3323..0x1407a341d
0x140f97880	0xd3f19	0x1400d3f19	no	0x140071910..0x1400f6e74
0x140f9789c	0x5015	0x140005015	no	0x1400019d0..0x14001bde5
0x140f978a0	0x7d80f8	0x1407d80f8	yes	0x1407d80f8..0x1407d8177
0x140f978a8	0x1652	0x140001652	no	0x140001650..0x14000166a
0x140f978bc	0x7ac130	0x1407ac130	yes	0x1407ac130..0x1407ac18e
0x140f978d4	0x7ac130	0x1407ac130	yes	0x1407ac130..0x1407ac18e
0x140f978f0	0x7abe60	0x1407abe60	yes	0x1407abe60..0x1407abec1
0x140f97920	0x7abe60	0x1407abe60	yes	0x1407abe60..0x1407abec1
0x140f97928	0x7abe60	0x1407abe60	yes	0x1407abe60..0x1407abec1
0x140f97930	0x7abe60	0x1407abe60	yes	0x1407abe60..0x1407abec1
0x140f97938	0x7abe60	0x1407abe60	yes	0x1407abe60..0x1407abec1
0x140f97940	0x7abe60	0x1407abe60	yes	0x1407abe60..0x1407abec1
0x140f97948	0x7abe60	0x1407abe60	yes	0x1407abe60..0x1407abec1
0x140f9795c	0x63504	0x140063504	no	0x14005d9b0..0x140071526
0x140f97968	0x5b504	0x14005b504	no	0x14004cf60..0x14005d9a9
0x140f97974	0x52104	0x140052104	no	0x14004cf60..0x14005d9a9
0x140f97980	0x6b91a	0x14006b91a	no	0x14005d9b0..0x140071526
0x140f9799c	0x32319	0x140032319	no	0x14002a6f0..0x1400431ac
0x140f979a0	0x3e0111	0x1403e0111	no	NO-FUNCTION
0x140f979a4	0x300a	0x14000300a	no	0x1400019d0..0x14001bde5
0x140f979a8	0x7d807c	0x1407d807c	yes	0x1407d807c..0x1407d8099
0x140f979b0	0x20821	0x140020821	no	0x14001bdf0..0x14002a6e2
0x140f979b4	0x417408	0x140417408	no	NO-FUNCTION
0x140f979b8	0x7a4940	0x1407a4940	yes	0x1407a4940..0x1407a4972
0x140f979bc	0x7a4972	0x1407a4972	yes	0x1407a4972..0x1407a4a52
0x140f979c8	0x7a4940	0x1407a4940	yes	0x1407a4940..0x1407a4972
0x140f979cc	0x7a4972	0x1407a4972	yes	0x1407a4972..0x1407a4a52
0x140f979d4	0xb3619	0x1400b3619	no	0x140071910..0x1400f6e74
0x140f979ec	0x5006	0x140005006	no	0x1400019d0..0x14001bde5
0x140f979f0	0x7d80f8	0x1407d80f8	yes	0x1407d80f8..0x1407d8177
0x140f979f8	0xa072	0x14000a072	no	0x1400019d0..0x14001bde5
0x140f97a14	0x7b4278	0x1407b4278	yes	0x1407b4278..0x1407b4282
0x140f97a20	0x7b4278	0x1407b4278	yes	0x1407b4278..0x1407b4282
0x140f97a3c	0x7b4278	0x1407b4278	yes	0x1407b4278..0x1407b4282
0x140f97a58	0x7b4278	0x1407b4278	yes	0x1407b4278..0x1407b4282
0x140f97a7c	0x7ac130	0x1407ac130	yes	0x1407ac130..0x1407ac18e
0x140f97a84	0x7ac130	0x1407ac130	yes	0x1407ac130..0x1407ac18e
0x140f97b00	0x7ac130	0x1407ac130	yes	0x1407ac130..0x1407ac18e
0x140f97b08	0x7aa710	0x1407aa710	yes	0x1407aa710..0x1407aa7a5
0x140f97b24	0x7ac130	0x1407ac130	yes	0x1407ac130..0x1407ac18e
0x140f97b2c	0x7ac130	0x1407ac130	yes	0x1407ac130..0x1407ac18e
0x140f97b34	0x7ac130	0x1407ac130	yes	0x1407ac130..0x1407ac18e
0x140f97b3c	0x7ac130	0x1407ac130	yes	0x1407ac130..0x1407ac18e
0x140f97b60	0x7ac130	0x1407ac130	yes	0x1407ac130..0x1407ac18e
0x140f97b7c	0x7ac130	0x1407ac130	yes	0x1407ac130..0x1407ac18e
0x140f97be8	0x7ac130	0x1407ac130	yes	0x1407ac130..0x1407ac18e
0x140f97bf0	0x7ac130	0x1407ac130	yes	0x1407ac130..0x1407ac18e
0x140f97c24	0x3afa44	0x1403afa44	no	0x1403aea80..0x1403b28e2
